index,triad_id,original_id,critique_id,response_id,issn,original_year,critique_year,response_year,original_is_oa,critique_is_oa,response_is_oa,all_oa,author_jacard,strictly_transitive,multi_issue,distinct_pdf_urls,multi_critique,extended_by,extends
442,W2071572144_W2062214115_W4233179483,https://openalex.org/W2071572144,https://openalex.org/W2062214115,https://openalex.org/W4233179483,0003-4975,2006,2007,2007,1,1,1,1,0.5,1,1,1.0,,,
443,W2020660351_W1977751121_W4248002651,https://openalex.org/W2020660351,https://openalex.org/W1977751121,https://openalex.org/W4248002651,0003-4975,2009,2009,2009,1,1,1,1,1.0,1,1,1.0,,,
444,W2125802847_W2140957266_W4234883062,https://openalex.org/W2125802847,https://openalex.org/W2140957266,https://openalex.org/W4234883062,0003-4975,2010,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
445,W2156943342_W2167731862_W4250004061,https://openalex.org/W2156943342,https://openalex.org/W2167731862,https://openalex.org/W4250004061,0003-4975,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
446,W2069306302_W2070551286_W4245569245,https://openalex.org/W2069306302,https://openalex.org/W2070551286,https://openalex.org/W4245569245,0003-4975,2010,2011,2011,1,1,1,1,0.6,1,1,1.0,,,
447,W2050680543_W2089417572_W4250493941,https://openalex.org/W2050680543,https://openalex.org/W2089417572,https://openalex.org/W4250493941,0003-4975,2011,2012,2012,1,1,1,1,0.5,1,1,1.0,,,
448,W2120383497_W2166795200_W2434027929,https://openalex.org/W2120383497,https://openalex.org/W2166795200,https://openalex.org/W2434027929,0003-4975,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
449,W2060639492_W2027875497_W2460240886,https://openalex.org/W2060639492,https://openalex.org/W2027875497,https://openalex.org/W2460240886,0003-4975,2013,2013,2013,1,1,1,1,0.5555555555555556,1,0,1.0,,,
450,W1979488888_W2064624609_W2404357263,https://openalex.org/W1979488888,https://openalex.org/W2064624609,https://openalex.org/W2404357263,0003-4975,2013,2014,2014,1,1,1,1,0.8,1,1,1.0,,,
451,W2088088253_W2131356038_W2429480164,https://openalex.org/W2088088253,https://openalex.org/W2131356038,https://openalex.org/W2429480164,0003-4975,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
452,W4254465064_W2127808444_W2421646697,https://openalex.org/W4254465064,https://openalex.org/W2127808444,https://openalex.org/W2421646697,0003-4975,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
453,W3132982006_W4308202739_W4308630697,https://openalex.org/W3132982006,https://openalex.org/W4308202739,https://openalex.org/W4308630697,0003-598X,2021,2022,2022,1,1,1,1,0.8666666666666667,1,1,1.0,,,
454,W3104184228_W1988197656_W2054303443,https://openalex.org/W3104184228,https://openalex.org/W1988197656,https://openalex.org/W2054303443,0003-6951,1998,1999,1999,1,1,1,1,1.0,1,1,1.0,,,
455,W2021465067_W2035444877_W2027834043,https://openalex.org/W2021465067,https://openalex.org/W2035444877,https://openalex.org/W2027834043,0003-6951,2000,2001,2001,1,1,1,1,1.0,1,1,1.0,,,
456,W2048995947_W3104547090_W1963693739,https://openalex.org/W2048995947,https://openalex.org/W3104547090,https://openalex.org/W1963693739,0003-6951,2001,2002,2002,1,1,1,1,1.0,1,1,1.0,,,
457,W1997715897_W1971023115_W1993391060,https://openalex.org/W1997715897,https://openalex.org/W1971023115,https://openalex.org/W1993391060,0003-6951,2001,2002,2002,1,1,1,1,1.0,1,1,1.0,,,
458,W1968121238_W1991565259_W1976390346,https://openalex.org/W1968121238,https://openalex.org/W1991565259,https://openalex.org/W1976390346,0003-6951,2001,2002,2002,1,1,1,1,1.0,1,1,1.0,,,
459,W2039806895_W2028237528_W2077198295,https://openalex.org/W2039806895,https://openalex.org/W2028237528,https://openalex.org/W2077198295,0003-6951,2002,2002,2002,1,1,1,1,0.5714285714285714,1,1,1.0,,,
460,W2012588947_W2016493625_W2039764234,https://openalex.org/W2012588947,https://openalex.org/W2016493625,https://openalex.org/W2039764234,0003-6951,2001,2002,2002,1,1,1,1,1.0,1,1,1.0,,,
461,W2013385465_W2026543178_W2013079364,https://openalex.org/W2013385465,https://openalex.org/W2026543178,https://openalex.org/W2013079364,0003-6951,2003,2003,2003,1,1,1,1,1.0,1,1,1.0,,,
462,W2093785996_W2015653020_W2086969696,https://openalex.org/W2093785996,https://openalex.org/W2015653020,https://openalex.org/W2086969696,0003-6951,2003,2003,2003,1,1,1,1,0.6666666666666666,1,1,1.0,,,
463,W2134549925_W2043314549_W2000051001,https://openalex.org/W2134549925,https://openalex.org/W2043314549,https://openalex.org/W2000051001,0003-6951,2002,2003,2003,1,1,1,1,1.0,1,1,1.0,,,
464,W1972141475_W2060702122_W2022842563,https://openalex.org/W1972141475,https://openalex.org/W2060702122,https://openalex.org/W2022842563,0003-6951,2004,2004,2004,1,1,1,1,1.0,1,1,1.0,,,
465,W2019082269_W2045180266_W2003007662,https://openalex.org/W2019082269,https://openalex.org/W2045180266,https://openalex.org/W2003007662,0003-6951,2004,2004,2004,1,1,1,1,0.6,1,1,1.0,,,
466,W2017939692_W1979793520_W2072123249,https://openalex.org/W2017939692,https://openalex.org/W1979793520,https://openalex.org/W2072123249,0004-0002,2006,2007,2007,1,1,1,1,1.0,1,1,1.0,,,
467,W2056596182_W2008456201_W2148653154,https://openalex.org/W2056596182,https://openalex.org/W2008456201,https://openalex.org/W2148653154,0004-0002,2011,2012,2012,1,1,1,1,1.0,1,0,1.0,,,
468,W2773595241_W2891299884_W4241721099,https://openalex.org/W2773595241,https://openalex.org/W2891299884,https://openalex.org/W4241721099,0004-282X,2017,2018,2018,1,1,1,1,0.5714285714285714,1,1,1.0,,,
469,W2792272358_W2896588385_W4252777788,https://openalex.org/W2792272358,https://openalex.org/W2896588385,https://openalex.org/W4252777788,0004-282X,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
470,W2951665156_W2993509185_W2992802292,https://openalex.org/W2951665156,https://openalex.org/W2993509185,https://openalex.org/W2992802292,0004-282X,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
471,W2952609468_W2993672109_W2992933362,https://openalex.org/W2952609468,https://openalex.org/W2993672109,https://openalex.org/W2992933362,0004-282X,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
472,W2794025944_W2912733894_W2912850982,https://openalex.org/W2794025944,https://openalex.org/W2912733894,https://openalex.org/W2912850982,0004-282X,2018,2019,2019,1,1,1,1,0.5,1,0,1.0,,,
473,W3019614439_W3167921494_W4234719991,https://openalex.org/W3019614439,https://openalex.org/W3167921494,https://openalex.org/W4234719991,0004-282X,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
474,W3158249701_W3205784768_W3207429577,https://openalex.org/W3158249701,https://openalex.org/W3205784768,https://openalex.org/W3207429577,0004-282X,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
475,W1971608308_W2072879446_W3121748184,https://openalex.org/W1971608308,https://openalex.org/W2072879446,https://openalex.org/W3121748184,0004-6361,2001,2001,2001,1,1,1,1,0.5714285714285714,0,0,1.0,,,
476,W2986208502_W3105963296_W2120519203,https://openalex.org/W2986208502,https://openalex.org/W3105963296,https://openalex.org/W2120519203,0004-6361,2002,2002,2002,1,1,1,1,0.6,0,0,1.0,,,
477,W2060100903_W1972565152_W3101714391,https://openalex.org/W2060100903,https://openalex.org/W1972565152,https://openalex.org/W3101714391,0004-6361,2003,2003,2003,1,1,1,1,0.5333333333333333,0,0,1.0,,,
478,W2093731530_W2049975802_W1975201598,https://openalex.org/W2093731530,https://openalex.org/W2049975802,https://openalex.org/W1975201598,0004-6361,2004,2004,2004,1,1,1,1,0.5714285714285714,0,0,1.0,,,
479,W1490931919_W2049975802_W2158961478,https://openalex.org/W1490931919,https://openalex.org/W2049975802,https://openalex.org/W2158961478,0004-6361,2004,2004,2004,1,1,1,1,0.5217391304347826,0,0,1.0,,,
480,W3105616802_W2066821666_W1991046373,https://openalex.org/W3105616802,https://openalex.org/W2066821666,https://openalex.org/W1991046373,0004-6361,2004,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
481,W1530570236_W2066585705_W3124800505,https://openalex.org/W1530570236,https://openalex.org/W2066585705,https://openalex.org/W3124800505,0004-6361,2004,2006,2006,1,1,1,1,0.6666666666666666,1,1,1.0,,,
482,W2160308666_W2172887387_W2178037448,https://openalex.org/W2160308666,https://openalex.org/W2172887387,https://openalex.org/W2178037448,0004-8038,1999,2001,2001,1,1,1,1,0.5,1,0,1.0,,,
483,W2160308666_W4244139821_W4233571655,https://openalex.org/W2160308666,https://openalex.org/W4244139821,https://openalex.org/W4233571655,0004-8038,1999,2001,2001,1,1,1,1,0.5,1,0,1.0,,,
484,W4236530156_W4248142989_W4241978459,https://openalex.org/W4236530156,https://openalex.org/W4248142989,https://openalex.org/W4241978459,0004-8038,2004,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
485,W2140939205_W2171745900_W2146674689,https://openalex.org/W2140939205,https://openalex.org/W2171745900,https://openalex.org/W2146674689,0004-8038,2005,2005,2005,1,1,1,1,1.0,0,1,1.0,,,
486,W4255395690_W4246311829_W4236638758,https://openalex.org/W4255395690,https://openalex.org/W4246311829,https://openalex.org/W4236638758,0004-8038,2005,2005,2005,1,1,1,1,1.0,1,1,1.0,,,
487,W2179415167_W2180535540_W1976958504,https://openalex.org/W2179415167,https://openalex.org/W2180535540,https://openalex.org/W1976958504,0004-8038,2007,2007,2007,1,1,1,1,1.0,1,1,1.0,,,
488,W4246988226_W4252626111_W4247068306,https://openalex.org/W4246988226,https://openalex.org/W4252626111,https://openalex.org/W4247068306,0004-8038,2007,2007,2007,1,1,1,1,1.0,1,1,1.0,,,
489,W2149506431_W2042448752_W2010534201,https://openalex.org/W2149506431,https://openalex.org/W2042448752,https://openalex.org/W2010534201,0004-8038,2007,2008,2008,1,1,1,1,0.5,1,1,1.0,,,
490,W2105984136_W2162460951_W2002714641,https://openalex.org/W2105984136,https://openalex.org/W2162460951,https://openalex.org/W2002714641,0004-8038,2009,2009,2009,1,1,1,1,1.0,1,1,1.0,,,
491,W2169668657_W2024131759_W2071207279,https://openalex.org/W2169668657,https://openalex.org/W2024131759,https://openalex.org/W2071207279,0004-8038,2008,2011,2011,1,1,1,1,1.0,1,0,1.0,,,
492,W2177250048_W2160127747_W2190879469,https://openalex.org/W2177250048,https://openalex.org/W2160127747,https://openalex.org/W2190879469,0004-8038,2010,2012,2012,1,1,1,1,1.0,1,1,1.0,,,
493,W2020077654_W2115067257_W2083581824,https://openalex.org/W2020077654,https://openalex.org/W2115067257,https://openalex.org/W2083581824,0004-637X,1997,2000,2000,1,1,1,1,1.0,0,0,1.0,,,
494,W3104560359_W3100343529_W1984499367,https://openalex.org/W3104560359,https://openalex.org/W3100343529,https://openalex.org/W1984499367,0004-637X,2000,2001,2001,1,1,1,1,0.6666666666666666,1,1,1.0,,,
495,W1999610012_W3101965178_W2008971983,https://openalex.org/W1999610012,https://openalex.org/W3101965178,https://openalex.org/W2008971983,0004-637X,2000,2002,2002,1,1,1,1,0.6,0,0,1.0,,,
496,W3104928866_W2060500397_W3106173039,https://openalex.org/W3104928866,https://openalex.org/W2060500397,https://openalex.org/W3106173039,0004-637X,2006,2007,2007,1,1,1,1,0.6666666666666666,1,0,1.0,,,
497,W3100523147_W2028732750_W2037196266,https://openalex.org/W3100523147,https://openalex.org/W2028732750,https://openalex.org/W2037196266,0004-637X,2005,2007,2007,1,1,1,1,1.0,1,0,1.0,,,
498,W2114811371_W2117891655_W2122255884,https://openalex.org/W2114811371,https://openalex.org/W2117891655,https://openalex.org/W2122255884,0004-637X,1997,2007,2007,1,1,1,1,0.5,1,0,1.0,,,
499,W1992486633_W1979896643_W2051223275,https://openalex.org/W1992486633,https://openalex.org/W1979896643,https://openalex.org/W2051223275,0004-637X,2008,2008,2008,1,1,1,1,0.5,0,0,1.0,,,
500,W4229906081_W3123236850_W2020872993,https://openalex.org/W4229906081,https://openalex.org/W3123236850,https://openalex.org/W2020872993,0004-637X,2009,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
501,W3121560279_W2028936691_W3102107752,https://openalex.org/W3121560279,https://openalex.org/W2028936691,https://openalex.org/W3102107752,0004-637X,2011,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
502,W2048398007_W1973759876_W3099061976,https://openalex.org/W2048398007,https://openalex.org/W1973759876,https://openalex.org/W3099061976,0004-637X,2010,2013,2013,1,1,1,1,0.5,1,0,1.0,,,
503,W2121626134_W2008715663_W2068482394,https://openalex.org/W2121626134,https://openalex.org/W2008715663,https://openalex.org/W2068482394,0006-3207,2009,2010,2010,1,1,1,1,0.625,1,1,1.0,,,
504,W2033978728_W3147146205_W2167992026,https://openalex.org/W2033978728,https://openalex.org/W3147146205,https://openalex.org/W2167992026,0006-3223,2013,2014,2014,1,1,1,1,0.625,1,1,1.0,,,
505,W3015217122_W3030652313_W3033579801,https://openalex.org/W3015217122,https://openalex.org/W3030652313,https://openalex.org/W3033579801,0006-3223,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
506,W3193683222_W4214905211_W4214904608,https://openalex.org/W3193683222,https://openalex.org/W4214905211,https://openalex.org/W4214904608,0006-3223,2022,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
507,W2177629791_W2766886848_W2765123776,https://openalex.org/W2177629791,https://openalex.org/W2766886848,https://openalex.org/W2765123776,0006-341X,2015,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
508,W2037118617_W1988157751_W2125102409,https://openalex.org/W2037118617,https://openalex.org/W1988157751,https://openalex.org/W2125102409,0006-3525,2010,2010,2010,1,1,1,1,0.5,0,0,1.0,,,
509,W2166672244_W2269466241_W2271925521,https://openalex.org/W2166672244,https://openalex.org/W2269466241,https://openalex.org/W2271925521,0006-3568,2014,2015,2015,1,1,1,1,0.875,1,1,1.0,,,
510,W2925932267_W2974831507_W2974048187,https://openalex.org/W2925932267,https://openalex.org/W2974831507,https://openalex.org/W2974048187,0006-3568,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
511,W2076969957_W1976025964_W2088522968,https://openalex.org/W2076969957,https://openalex.org/W1976025964,https://openalex.org/W2088522968,0006-3495,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
512,W1973823143_W2029442580_W2009766891,https://openalex.org/W1973823143,https://openalex.org/W2029442580,https://openalex.org/W2009766891,0006-3495,2011,2012,2012,1,1,1,1,0.6666666666666666,1,1,1.0,,,
513,W2026470835_W2094316311_W1971638160,https://openalex.org/W2026470835,https://openalex.org/W2094316311,https://openalex.org/W1971638160,0006-3495,2012,2012,2012,1,1,1,1,1.0,1,1,1.0,,,
514,W2148831568_W1966128576_W1992401829,https://openalex.org/W2148831568,https://openalex.org/W1966128576,https://openalex.org/W1992401829,0006-3495,2013,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
515,W1969477331_W2026476136_W2069440271,https://openalex.org/W1969477331,https://openalex.org/W2026476136,https://openalex.org/W2069440271,0006-3495,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
516,W1978175668_W2023327363_W1964092119,https://openalex.org/W1978175668,https://openalex.org/W2023327363,https://openalex.org/W1964092119,0006-3495,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
517,W1984336745_W2004759800_W2088937288,https://openalex.org/W1984336745,https://openalex.org/W2004759800,https://openalex.org/W2088937288,0006-3495,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
518,W2889842780_W2920379114_W2919818291,https://openalex.org/W2889842780,https://openalex.org/W2920379114,https://openalex.org/W2919818291,0006-3495,2018,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
519,W1997836690_W2000931044_W2051920803,https://openalex.org/W1997836690,https://openalex.org/W2000931044,https://openalex.org/W2051920803,0006-3495,1998,1999,1999,1,1,1,1,1.0,1,1,1.0,,,
520,W2131018552_W2148244599_W2012094325,https://openalex.org/W2131018552,https://openalex.org/W2148244599,https://openalex.org/W2012094325,0006-3495,1999,2000,2000,1,1,1,1,1.0,1,1,1.0,,,
521,W2047327936_W2125780186_W2090233336,https://openalex.org/W2047327936,https://openalex.org/W2125780186,https://openalex.org/W2090233336,0006-3495,2002,2004,2004,1,1,1,1,0.6666666666666666,1,1,1.0,,,
522,W2156426814_W2139470348_W2047797477,https://openalex.org/W2156426814,https://openalex.org/W2139470348,https://openalex.org/W2047797477,0006-3495,2007,2008,2008,1,1,1,1,1.0,1,1,1.0,,,
523,W2077352542_W1971120248_W1985363301,https://openalex.org/W2077352542,https://openalex.org/W1971120248,https://openalex.org/W1985363301,0006-3495,2009,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
524,W2044034618_W2046859048_W1989868131,https://openalex.org/W2044034618,https://openalex.org/W2046859048,https://openalex.org/W1989868131,0006-8977,2010,2013,2013,1,1,1,1,0.5,0,1,1.0,,,
525,W2128184276_W2098932955_W2112171197,https://openalex.org/W2128184276,https://openalex.org/W2098932955,https://openalex.org/W2112171197,0006-8950,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
526,W2010934845_W2014625553_W2167293255,https://openalex.org/W2010934845,https://openalex.org/W2014625553,https://openalex.org/W2167293255,0006-8950,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
527,W2093489032_W2141038305_W2162990024,https://openalex.org/W2093489032,https://openalex.org/W2141038305,https://openalex.org/W2162990024,0006-8950,2010,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
528,W2127294620_W2142628309_W2024875887,https://openalex.org/W2127294620,https://openalex.org/W2142628309,https://openalex.org/W2024875887,0006-8950,2012,2013,2013,1,1,1,1,0.6,1,1,1.0,,,
529,W2123908362_W2107798550_W2139231259,https://openalex.org/W2123908362,https://openalex.org/W2107798550,https://openalex.org/W2139231259,0006-8950,2012,2013,2013,1,1,1,1,0.6,1,1,1.0,,,
530,W2129446313_W2030834272_W2019652426,https://openalex.org/W2129446313,https://openalex.org/W2030834272,https://openalex.org/W2019652426,0006-8950,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
531,W2171909033_W2142680474_W2132990789,https://openalex.org/W2171909033,https://openalex.org/W2142680474,https://openalex.org/W2132990789,0006-8950,2013,2014,2014,1,1,1,1,0.6,1,1,1.0,,,
532,W2107581557_W2170741373_W2086943417,https://openalex.org/W2107581557,https://openalex.org/W2170741373,https://openalex.org/W2086943417,0006-8950,2014,2014,2014,1,1,1,1,0.5,1,1,1.0,,,
533,W2061337825_W1900113114_W3144198875,https://openalex.org/W2061337825,https://openalex.org/W1900113114,https://openalex.org/W3144198875,0006-8950,2014,2015,2015,1,1,1,1,0.8,1,1,1.0,,,
534,W2150643970_W3021437023_W2130367155,https://openalex.org/W2150643970,https://openalex.org/W3021437023,https://openalex.org/W2130367155,0006-8950,2014,2014,2014,1,1,1,1,0.9230769230769232,1,1,1.0,,,
535,W2117808460_W2140143203_W2148100143,https://openalex.org/W2117808460,https://openalex.org/W2140143203,https://openalex.org/W2148100143,0006-8950,2014,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
536,W2137076271_W2810340680_W2121822095,https://openalex.org/W2137076271,https://openalex.org/W2810340680,https://openalex.org/W2121822095,0006-8950,2014,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
537,W3151167501_W2016390923_W2147067985,https://openalex.org/W3151167501,https://openalex.org/W2016390923,https://openalex.org/W2147067985,0006-8950,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
538,W2137076271_W3145339048_W1970216171,https://openalex.org/W2137076271,https://openalex.org/W3145339048,https://openalex.org/W1970216171,0006-8950,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
539,W2302528231_W2474639401_W2461075634,https://openalex.org/W2302528231,https://openalex.org/W2474639401,https://openalex.org/W2461075634,0006-8950,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
540,W2036002751_W2186677354_W2202376049,https://openalex.org/W2036002751,https://openalex.org/W2186677354,https://openalex.org/W2202376049,0006-8950,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
541,W2146441123_W2108708189_W3144974726,https://openalex.org/W2146441123,https://openalex.org/W2108708189,https://openalex.org/W3144974726,0006-8950,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
