triad_id,directory,has_final_results,missing_files,existing_files
triad_1704,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1705,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1706,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1707,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1708,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1709,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1710,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1711,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1712,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1713,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1714,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1715,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1716,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1717,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1718,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1719,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1720,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1721,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1722,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1723,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1724,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1725,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1726,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1727,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1728,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1729,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1730,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1731,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1732,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1733,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1734,data/final_generation_2,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_1735,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1736,data/final_generation_2,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_1737,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1738,data/final_generation_2,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_1739,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1740,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1741,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1742,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1743,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1744,data/final_generation_2,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_1745,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1746,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1747,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1748,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1749,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1750,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1751,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1752,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1753,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1754,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1755,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1756,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1757,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_1758,data/final_generation_2,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
